EFC (I) LIMITED               ,EFCIL     ,EQ,N,0000193.21,0000193.00,0000209.44,0000191.78,0000204.70,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000206.00
EFFWA INFRA & RESEARCH L      ,EFFWA     ,ST,N,0000384.15,0000391.00,0000399.95,0000388.05,0000397.65,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000391.05
EICHER MOTORS LTD             ,EICHERMOT ,EQ,N,0007250.00,0007380.00,0007380.00,0007270.50,0007339.50,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0007329.00
EID PARRY INDIA LTD           ,EIDPARRY  ,EQ,N,0000735.25,0000743.35,0000743.35,0000735.25,0000742.40,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000742.45
EIH ASSOCIATED HOTELS LTD     ,EIHAHOTELS,EQ,N,0000324.00,0000326.00,0000328.40,0000323.55,0000325.65,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000326.00
EIH LIMITED                   ,EIHOTEL   ,EQ,N,0000325.65,0000324.95,0000330.55,0000323.20,0000329.40,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000329.00
EIMCO ELECON (INDIA) LTD      ,EIMCOELECO,EQ,N,0001845.10,0001854.00,0001874.00,0001781.10,0001845.50,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0001860.00
ELANTAS BECK INDIA LTD.       ,ELANTAS   ,EQ,N,0010137.00,0010041.00,0010478.00,0009936.00,0010068.00,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0010098.00
ELCID INVESTMENTS LTD.        ,ELCIDIN   ,EQ,N,0113975.00,0115000.00,0115000.00,0113985.00,0114550.00,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0114550.00
ELDECO HSG & IND LTD.         ,ELDEHSG   ,EQ,N,0000803.65,0000824.80,0000824.80,0000803.65,0000805.70,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000805.70
ELECON ENG. CO. LTD           ,ELECON    ,EQ,N,0000540.50,0000542.00,0000545.35,0000522.15,0000526.70,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000522.15
ELECTRO FORCE (INDIA) LTD     ,EFORCE    ,SM,N,0000021.60,0000021.60,0000022.20,0000021.60,0000022.20,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000022.20
ELECTRONICS MART IND LTD      ,EMIL      ,EQ,N,0000136.90,0000138.00,0000143.65,0000134.90,0000140.68,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000140.00
ELECTROSTEEL CASTINGS LTD     ,ELECTCAST ,EQ,N,0000078.21,0000078.65,0000079.11,0000077.50,0000077.83,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000078.06
ELECTROTHERM (I) LTD.         ,ELECTHERM ,EQ,N,0001091.20,0001090.00,0001200.30,0001090.00,0001200.30,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0001200.30
ELEGANZ INTERIORS LIMITED     ,ELGNZ     ,SM,N,0000085.90,0000085.00,0000094.00,0000082.00,0000092.25,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000093.90
ELGI EQUIPMENTS LTD           ,ELGIEQUIP ,EQ,N,0000594.00,0000597.10,0000599.20,0000576.65,0000578.55,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000579.55
ELGI RUBBER CO. LTD           ,ELGIRUBCO ,EQ,N,0000046.08,0000047.70,0000055.29,0000046.50,0000055.29,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000055.29
ELIN ELECTRONICS LIMITED      ,ELIN      ,EQ,N,0000101.77,0000102.18,0000107.19,0000099.71,0000100.02,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000100.85
ELITECON INTERNATIONAL L      ,ELITECON  ,EQ,N,0000026.75,0000026.98,0000027.35,0000026.20,0000026.47,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000026.45
ELLENBARRIE INDUS GASES L     ,ELLEN     ,EQ,N,0000262.30,0000262.30,0000264.20,0000256.50,0000261.25,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000261.90
ELPRO INTERNATIONAL LTD       ,ELPROINTL ,EQ,N,0000172.63,0000173.90,0000173.90,0000172.80,0000173.51,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000173.51
EMA PARTNERS INDIA LTD        ,EMAPARTNER,SM,N,0000082.50,0000082.35,0000083.40,0000081.00,0000083.30,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000083.30
EMAMI LIMITED                 ,EMAMILTD  ,EQ,N,0000416.85,0000420.50,0000435.00,0000415.00,0000420.05,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000419.50
EMAMI PAPER MILLS LIMITED     ,EMAMIPAP  ,EQ,N,0000085.61,0000087.20,0000087.20,0000085.61,0000086.19,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000086.00
EMAMI REALTY LIMITED          ,EMAMIREAL ,BE,N,0000084.95,0000085.05,0000085.80,0000082.00,0000084.38,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000084.59
EMBASSY DEVELOPMENTS LTD      ,EMBDL     ,EQ,N,0000063.62,0000063.95,0000064.10,0000062.70,0000063.02,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000062.95
EMBASSY OFFICE PARKS REIT     ,EMBASSY   ,RR,N,0000447.50,0000448.90,0000448.90,0000445.96,0000446.87,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000446.90
EMCURE PHARMACEUTICALS L      ,EMCURE    ,EQ,N,0001856.50,0001856.50,0001860.00,0001830.20,0001839.10,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0001838.10
EMERALD TYRE MANUF LTD        ,ETML      ,SM,N,0000084.35,0000086.95,0000086.95,0000086.95,0000086.95,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000086.95
EMKAY GLOBAL FIN SERV LTD     ,EMKAY     ,EQ,N,0000263.90,0000265.90,0000272.05,0000257.05,0000259.15,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000257.95
EMKAY TAP & CUT. TOOL LTD     ,EMKAYTOOLS,SM,N,0000097.55,0000097.35,0000097.50,0000092.20,0000095.00,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000095.00
EMKAY TOOLS LIMITED           ,ETL       ,SM,N,0001040.00,0001045.00,0001045.00,0001045.00,0001045.00,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0001045.00
EMMBI INDUSTRIES LIMITED      ,EMMBI     ,BE,N,0000094.58,0000094.58,0000095.00,0000091.00,0000094.18,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000094.90
EMMVEE PHOTOVOLTAIC PWR L     ,EMMVEE    ,EQ,N,0000362.25,0000362.00,0000369.80,0000353.25,0000358.95,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000357.65
EMPOWER INDIA LTD.            ,EMPOWER   ,BE,N,0000002.34,0000002.23,0000002.23,0000002.23,0000002.23,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000002.23
EMS LIMITED                   ,EMSLIMITED,EQ,N,0000423.50,0000428.00,0000443.50,0000419.75,0000427.65,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000431.25
EMUDHRA LIMITED               ,EMUDHRA   ,EQ,N,0000436.95,0000442.50,0000442.50,0000435.00,0000436.65,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000436.50
ENCOMPASS DESIGN INDIA L      ,ENCOMPAS  ,SM,N,0000244.50,0000248.40,0000248.40,0000242.05,0000246.45,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000247.55
ENDURANCE TECHNO. LTD.        ,ENDURANCE ,EQ,N,0002663.00,0002672.00,0002676.60,0002613.10,0002640.80,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0002651.70
ENERGY DEVE. CO.LTD           ,ENERGYDEV ,EQ,N,0000017.21,0000017.49,0000018.20,0000017.07,0000017.85,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000017.91
ENERGY MISSION MACH IND L     ,EMMIL     ,SM,N,0000153.95,0000147.00,0000149.95,0000141.60,0000144.70,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000141.60
ENFUSE SOLUTIONS LIMITED      ,ENFUSE    ,SM,N,0000163.65,0000160.00,0000161.00,0000160.00,0000161.00,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000161.00
ENGINEERS INDIA LTD           ,ENGINERSIN,EQ,N,0000234.21,0000236.00,0000239.80,0000233.05,0000237.49,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000236.79
ENSER COMMUNICATIONS LTD      ,ENSER     ,ST,N,0000014.60,0000015.30,0000015.30,0000014.00,0000014.70,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000014.70
ENTERO HEALTHCARE SOLU L      ,ENTERO    ,EQ,N,0001194.30,0001200.00,0001228.50,0001193.00,0001212.40,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0001208.00
ENTERTAIN NET. IND. LTD.      ,ENIL      ,EQ,N,0000105.82,0000106.00,0000107.84,0000104.02,0000104.80,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000105.43
ENVIRO INFRA ENGINEERS L      ,EIEL      ,EQ,N,0000228.43,0000231.60,0000247.40,0000231.01,0000235.46,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000235.99
ENVIROTECH SYSTEMS LTD        ,ENVIRO    ,SM,N,0000074.65,0000074.65,0000075.65,0000074.65,0000075.40,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000075.00
EPACK DURABLE LIMITED         ,EPACK     ,EQ,N,0000237.41,0000238.80,0000241.26,0000237.10,0000238.44,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000238.01
EPACK PREFAB TECHN LTD        ,EPACKPEB  ,EQ,N,0000258.23,0000259.67,0000262.20,0000248.01,0000260.37,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000259.50
EPIGRAL LIMITED               ,EPIGRAL   ,EQ,N,0001038.90,0001053.00,0001056.60,0001017.20,0001021.60,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0001025.00
EPL LIMITED                   ,EPL       ,EQ,N,0000230.87,0000231.10,0000239.95,0000229.01,0000237.17,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000238.00
EPPELTONE ENGINEERS LTD       ,EEPL      ,SM,N,0000118.85,0000120.00,0000124.95,0000118.05,0000120.00,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000120.00
EPW INDIA LIMITED             ,EPWINDIA  ,ST,N,0000232.45,0000244.05,0000244.05,0000244.05,0000244.05,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000244.05
EQUIPPP SOC IMP TECH LTD      ,EQUIPPP   ,BE,N,0000021.50,0000021.50,0000022.29,0000020.62,0000021.50,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000021.50
EQUITAS SMALL FIN BNK LTD     ,EQUITASBNK,EQ,N,0000077.45,0000078.50,0000078.62,0000075.51,0000076.30,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000076.62
ERIS LIFESCIENCES LIMITED     ,ERIS      ,EQ,N,0001448.70,0001455.90,0001465.00,0001424.60,0001431.10,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0001427.00
ESAB INDIA LTD                ,ESABINDIA ,EQ,N,0005816.50,0005816.00,0005868.00,0005732.00,0005834.50,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0005756.00
ESAF SMALL FINANCE BANK L     ,ESAFSFB   ,EQ,N,0000033.58,0000033.79,0000034.50,0000033.60,0000034.15,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000034.37
ESCONET TECHNOLOGIES LTD      ,ESCONET   ,ST,N,0000126.60,0000127.00,0000127.00,0000120.50,0000120.50,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000120.50
ESCORTS KUBOTA LIMITED        ,ESCORTS   ,EQ,N,0002949.40,0002950.00,0002985.00,0002924.00,0002964.90,XD  ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0002971.00
ESSAR SHIPPING LTD            ,ESSARSHPNG,EQ,N,0000023.65,0000023.70,0000024.15,0000023.30,0000023.48,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000023.45
ESSEN SPECIALITY FILMS L      ,ESFL      ,ST,N,0000120.00,0000119.90,0000119.90,0000116.55,0000118.25,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000118.25
ESTER INDUSTRIES LTD          ,ESTER     ,EQ,N,0000090.64,0000091.90,0000093.50,0000090.47,0000092.87,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000093.00
ETERNAL LIMITED               ,ETERNAL   ,EQ,N,0000279.70,0000281.95,0000287.80,0000279.65,0000281.65,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000281.40
ETHOS LIMITED                 ,ETHOSLTD  ,EQ,N,0002503.80,0002497.20,0002530.00,0002470.00,0002494.80,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0002500.00
EUREKA FORBES LIMITED         ,EUREKAFORB,EQ,N,0000480.90,0000480.00,0000484.15,0000472.30,0000476.00,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000477.40
EURO (I) FRESH FOODS LTD      ,EIFFL     ,BE,N,0000330.05,0000342.00,0000342.00,0000325.10,0000327.00,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000327.00
EURO PANEL PRODUCTS LTD       ,EUROBOND  ,EQ,N,0000168.32,0000168.00,0000176.00,0000163.21,0000173.06,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000171.50
EURO PRATIK SALES LIMITED     ,EUROPRATIK,EQ,N,0000302.65,0000304.20,0000333.00,0000302.15,0000306.25,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000305.00
EUROTEX IND & EXPORTS LTD     ,EUROTEXIND,BE,N,0000015.40,0000014.80,0000016.17,0000014.80,0000014.93,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000014.93
EVEREADY INDS. IND.  LTD.     ,EVEREADY  ,EQ,N,0000372.80,0000375.00,0000375.80,0000366.00,0000367.80,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000369.30
EVEREST INDUSTRIES LTD        ,EVERESTIND,BE,N,0000502.55,0000495.00,0000495.00,0000477.45,0000491.70,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000494.00
EVEREST KANTO CYLINDERLTD     ,EKC       ,EQ,N,0000118.63,0000118.75,0000119.59,0000117.07,0000117.77,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000118.05
EXCEL INDUSTRIES LTD          ,EXCELINDUS,EQ,N,0000903.30,0000907.70,0000916.00,0000907.10,0000913.20,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000913.00
EXCELSOFT TECHNOLOGIES L      ,EXCELSOFT ,EQ,N,0000081.78,0000082.65,0000084.85,0000082.52,0000083.44,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000083.30
EXICOM TELE SYSTEMS LTD       ,EXICOM    ,EQ,N,0000171.68,0000172.40,0000179.90,0000168.54,0000178.01,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000178.99
EXIDE INDUSTRIES LTD          ,EXIDEIND  ,EQ,N,0000419.35,0000421.15,0000422.10,0000413.60,0000416.60,XD  ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000416.25
EXIM ROUTES LIMITED           ,EXIMROUTES,SM,N,0000107.00,0000108.00,0000114.50,0000108.00,0000112.90,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000112.90
EXPLEO SOLUTIONS LIMITED      ,EXPLEOSOL ,EQ,N,0000815.25,0000816.05,0000824.95,0000811.40,0000818.00,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000821.50
EXXARO TILES LIMITED          ,EXXARO    ,EQ,N,0000006.66,0000006.89,0000006.89,0000006.62,0000006.70,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000006.70
FABTECH TECHNOLOGIES LTD      ,FABTECH   ,EQ,N,0000161.65,0000164.50,0000176.80,0000164.00,0000166.11,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000165.95
FACT LTD                      ,FACT      ,EQ,N,0000877.15,0000878.90,0000897.00,0000878.90,0000883.30,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000882.90
FAIRCHEM ORGANICS LIMITED     ,FAIRCHEMOR,EQ,N,0000750.30,0000750.30,0000760.00,0000716.55,0000728.75,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000731.00
FALCON TECHNOPROJ IND LTD     ,FALCONTECH,SM,N,0000011.30,0000011.70,0000011.70,0000011.30,0000011.50,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000011.50
FAZE THREE LIMITED            ,FAZE3Q    ,EQ,N,0000617.20,0000616.00,0000619.95,0000603.05,0000614.25,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000619.00
FCS SOFTWARE SOLN. LTD.       ,FCSSOFT   ,BE,G,0000001.52,0000001.52,0000001.52,0000001.50,0000001.50,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000001.50
FDC LIMITED                   ,FDC       ,EQ,N,0000434.25,0000434.50,0000437.00,0000427.20,0000433.80,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000435.45
FEDBANK FINANCIAL SER L       ,FEDFINA   ,EQ,N,0000151.89,0000152.30,0000154.85,0000152.30,0000152.97,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000152.87
FEDDERS HOLDING LTD.          ,FEDDERSHOL,EQ,N,0000040.31,0000040.71,0000041.75,0000040.23,0000041.13,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000040.90
FEDERAL BANK LTD              ,FEDERALBNK,EQ,N,0000331.00,0000332.40,0000334.30,0000326.40,0000327.40,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000327.50
FEDERAL-MOGUL GOETZE (IND     ,FMGOETZE  ,EQ,N,0000456.20,0000456.65,0000462.50,0000453.20,0000460.30,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000455.50
FELIX INDUSTRIES LTD.         ,FELIX     ,SM,N,0000187.10,0000188.00,0000192.00,0000185.50,0000190.65,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000190.00
FERMENTA BIOTECH LTD.         ,FERMENTA  ,EQ,N,0000352.00,0000351.95,0000356.80,0000336.80,0000343.00,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000338.00
FIBERWEB INDIA LIMITED        ,FIBERWEB  ,EQ,N,0000030.53,0000030.77,0000031.39,0000030.30,0000031.11,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000031.25
FIDEL SOFTECH LIMITED         ,FIDEL     ,SM,N,0000143.00,0000142.05,0000145.00,0000140.30,0000143.20,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000143.20
FIEM INDUSTRIES LIMITED       ,FIEMIND   ,EQ,N,0002261.70,0002269.00,0002274.30,0002233.20,0002261.70,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0002262.20
FILATEX FASHIONS LIMITED      ,FILATFASH ,BE,N,0000000.19,0000000.20,0000000.20,0000000.19,0000000.19,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000000.20
FILATEX INDIA LTD             ,FILATEX   ,EQ,N,0000052.42,0000052.82,0000056.25,0000052.46,0000055.95,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000056.09
FINBUD FINANCIAL SERV LTD     ,FINBUD    ,SM,N,0000130.00,0000131.85,0000131.85,0000127.00,0000127.00,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000127.00
FINE ORGANIC IND. LTD.        ,FINEORG   ,EQ,N,0005192.50,0005220.50,0005285.00,0005180.50,0005206.50,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0005206.50
FINEOTEX CHEMICAL LIMITED     ,FCL       ,EQ,N,0000039.89,0000040.18,0000040.59,0000039.00,0000039.12,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000039.20
FINKURVE FINANCIAL SERV L     ,FINKURVE  ,EQ,N,0000065.33,0000066.47,0000067.07,0000065.00,0000065.74,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000065.62
FINO PAYMENTS BANK LTD        ,FINOPB    ,EQ,N,0000138.72,0000140.00,0000141.89,0000135.00,0000136.60,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000135.85
FINOLEX CABLES LTD            ,FINCABLES ,EQ,N,0001129.80,0001135.50,0001136.40,0001091.40,0001100.10,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0001105.00
FINOLEX INDUSTRIES LTD        ,FINPIPE   ,EQ,N,0000176.31,0000177.50,0000178.00,0000174.06,0000174.77,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000174.75
FIRSTSOURCE SOLU. LTD.        ,FSL       ,EQ,N,0000238.75,0000239.15,0000247.00,0000238.72,0000240.33,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000240.01
FISCHER MEDICAL VENTURE L     ,FISCHER   ,EQ,N,0000038.85,0000039.99,0000040.32,0000038.33,0000039.29,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000039.44
FIVE-STAR BUS FIN LTD         ,FIVESTAR  ,EQ,N,0000543.90,0000547.50,0000558.95,0000539.30,0000550.40,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000551.00
FLAIR WRITING INDUST LTD      ,FLAIR     ,EQ,N,0000267.50,0000270.00,0000270.85,0000258.80,0000260.10,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000260.60
FLEXITUFF VENTURES INT L      ,FLEXITUFF ,BE,N,0000005.44,0000005.48,0000005.71,0000005.45,0000005.68,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000005.69
FLYSBS AVIATION LIMITED       ,FLYSBS    ,SM,N,0000457.75,0000457.75,0000475.80,0000432.20,0000472.20,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000475.00
FLYWINGS SIMULAT T C LTD      ,FWSTC     ,SM,N,0000185.00,0000191.00,0000191.00,0000182.00,0000182.00,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000182.00
FOCUS LIGHTG & FIXTRS LTD     ,FOCUS     ,BE,N,0000083.04,0000083.04,0000083.50,0000080.10,0000081.68,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000083.00
FONEBOX RETAIL LIMITED        ,FONEBOX   ,SM,N,0000072.50,0000072.50,0000072.50,0000072.50,0000072.50,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000072.50
FOODS & INNS LIMITED          ,FOODSIN   ,EQ,N,0000057.83,0000058.88,0000063.95,0000057.81,0000063.13,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000062.99
FORCAS STUDIO LIMITED         ,FORCAS    ,SM,N,0000093.55,0000095.75,0000112.25,0000095.00,0000111.30,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000112.00
FORCE MOTORS LIMITED          ,FORCEMOT  ,EQ,N,0019367.00,0019480.00,0019604.00,0018613.00,0018804.00,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0018898.00
FORGE AUTO INTERNATION L      ,FORGEAUTO ,SM,N,0000088.05,0000088.10,0000088.10,0000088.05,0000088.05,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000088.05
FORTIS HEALTHCARE LTD         ,FORTIS    ,EQ,N,0000974.95,0000979.00,0000988.45,0000970.40,0000974.60,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000975.50
FOSECO INDIA LTD              ,FOSECOIND ,EQ,N,0005245.00,0005252.00,0005304.00,0005150.50,0005209.50,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0005166.00
FRACTAL ANALYTICS LIMITED     ,FRACTAL   ,EQ,N,0000897.30,0000904.00,0000906.00,0000875.50,0000881.20,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000883.50
FRANTEMAMC - FICRF3GP         ,FICRF3GP  ,MF,N,0000225.90,0000245.85,0000245.85,0000245.85,0000245.85,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000245.85
FRESHARA AGRO EXPORTS LTD     ,FRESHARA  ,SM,N,0000253.30,0000255.00,0000257.95,0000247.00,0000256.10,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000256.85
FROG INNOVATIONS LIMITED      ,FROG      ,ST,N,0000167.95,0000172.80,0000172.80,0000163.50,0000167.95,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000168.00
FRONTIER SPRINGS LTD.         ,FRONTSP   ,EQ,N,0001515.60,0001529.40,0001529.40,0001431.00,0001451.20,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0001477.90
FSN E COMMERCE VENTURES       ,NYKAA     ,EQ,N,0000314.00,0000314.00,0000316.90,0000305.60,0000310.30,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000307.40
FUJIYAMA POWER SYSTEMS L      ,UTLSOLAR  ,EQ,N,0000347.85,0000355.85,0000355.85,0000338.05,0000342.75,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000344.00
FUSION FINANCE LIMITED        ,FUSION    ,EQ,N,0000216.21,0000218.39,0000234.30,0000216.40,0000229.40,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000232.99
FUT LIFESTYLE FASH LTD        ,FLFL      ,BZ,N,0000001.44,0000001.41,0000001.47,0000001.37,0000001.38,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000001.38
FUTURE ENTERPRISES LTD        ,FEL       ,BZ,N,0000000.39,0000000.38,0000000.40,0000000.38,0000000.39,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000000.39
FUTURE ENTERPRISES LTD        ,FELDVR    ,BZ,N,0000002.59,0000002.71,0000002.71,0000002.47,0000002.47,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000002.47
FUTURE MKT NETWORKS LTD       ,FMNL      ,BE,N,0000010.61,0000010.20,0000010.98,0000010.20,0000010.45,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000010.27
G M BREWERIES LTD             ,GMBREW    ,EQ,N,0000979.95,0000981.00,0000993.00,0000970.60,0000977.60,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2026,        ,0000980.00
